nombre_evento,url_evento,codigo_postal,fecha_inicio,fecha_fin,latitud,longitud,direccion,horario,organizacion,id_ciudad,id_evento
Baile de Carnaval. Concierto de Versioneta,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae02fcf4aade4910VgnVCM2000001f4a900aRCRD,,2025-03-01 21:15:00.0,2025-03-01 23:59:00.0,,,,21:15,,1,61
Baile de Mayores en Centro Cultural Almirante Churruca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=beaf2f9cb66d1610VgnVCM2000001f4a900aRCRD,28024,2024-10-04 16:30:00.0,2025-06-27 23:59:00.0,40.3829835905706,-3.7800890564106613,CALLE FUENTE DEL TIRO 72,16:30,"{'organization-name': 'Centro Sociocultural Almirante Churruca (Latina)', 'accesibility': '1'}",1,62
Baile de Mayores en Centro Sociocultural El Greco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=77922f9cb66d1610VgnVCM2000001f4a900aRCRD,28011,2024-10-03 18:00:00.0,2025-06-26 23:59:00.0,40.407316328180464,-3.747465416906973,CALLE EL GRECO 29,18:00,"{'organization-name': 'Centro Sociocultural El Greco (Latina)', 'accesibility': '1'}",1,63
Bajo un mismo cielo: historias cotidianas de la China contemporánea,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7b1daba65bc4910VgnVCM1000001d4a900aRCRD,28005,2025-02-03 00:00:00.0,2025-02-28 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,64
Balto: La leyenda del perro esquimal,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=49e7c109a5305910VgnVCM1000001d4a900aRCRD,28050,2025-03-04 18:00:00.0,2025-03-04 23:59:00.0,40.49041562546542,-3.655356751728003,CALLE PRINCESA DE EBOLI 29,18:00,"{'organization-name': 'Biblioteca Pública Municipal María Lejárraga (Hortaleza)', 'accesibility': '1,6'}",1,65
Banda aparte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f72464926f415910VgnVCM1000001d4a900aRCRD,28045,2025-03-30 20:00:00.0,2025-03-30 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,20:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,66
Banda de música de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=916db6a7be294910VgnVCM1000001d4a900aRCRD,28053,2025-02-23 19:00:00.0,2025-02-23 23:59:00.0,40.37381624358889,-3.6599325731670977,AVENIDA GLORIETAS 19,19:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}",1,67
Banguilad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b591c08889415910VgnVCM2000001f4a900aRCRD,28037,2025-03-08 19:00:00.0,2025-03-08 23:59:00.0,40.420280457570335,-3.621730741880216,CALLE SAN ROMAN DEL VALLE 8,19:00,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}",1,68
Barrio de los Jerónimos. Tramo I,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4efdf3bfbe742910VgnVCM1000001d4a900aRCRD,,2025-02-26 10:00:00.0,2025-02-26 23:59:00.0,,,,10:00,,1,69
Barrio de los Jerónimos. Tramo II,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c056a8c41de810VgnVCM1000001d4a900aRCRD,,2025-02-28 10:00:00.0,2025-02-28 23:59:00.0,,,,10:00,,1,70
Barrio de los Jerónimos. Tramo III,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d97d59067b1de810VgnVCM1000001d4a900aRCRD,,2025-03-06 10:00:00.0,2025-03-06 23:59:00.0,,,,10:00,,1,71
"Barrio vivo, con-suma responsabilidad",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=56eaae8e6fe23910VgnVCM2000001f4a900aRCRD,,2025-02-26 12:00:00.0,2025-02-26 23:59:00.0,,,,12:00,,1,72
Basoa - Teatro Firulete (Madrid),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6d9d242f8884910VgnVCM2000001f4a900aRCRD,28009,2025-03-15 00:00:00.0,2025-03-16 23:59:00.0,40.41878362561595,-3.6866519471003647,AVENIDA MÉXICO 4,,"{'organization-name': 'Teatro Municipal de Títeres. Parque de El Retiro', 'accesibility': '1'}",1,73
Bawrut DJ,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f0197b3b79f4910VgnVCM1000001d4a900aRCRD,,2025-02-28 19:30:00.0,2025-02-28 23:59:00.0,,,,19:30,,1,74
Bebecuentos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d28773d595325910VgnVCM2000001f4a900aRCRD,28026,2025-03-30 12:00:00.0,2025-03-30 23:59:00.0,40.374166248648216,-3.7032220308808577,CALLE DOCTOR TOLOSA LATOUR 16,12:00,"{'organization-name': 'Centro de Educación Ambiental y Cultural Maris Stella (Usera)', 'accesibility': '1'}",1,75
Beethoven. Del corazón al corazón,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cd9168eeb173910VgnVCM1000001d4a900aRCRD,28014,2024-12-03 00:00:00.0,2025-03-30 23:59:00.0,40.4105673503608,-3.6937819843413373,CALLE ALAMEDA 15,,"{'organization-name': 'Espacio Cultural Serrería Belga', 'accesibility': '1'}",1,76
Ben Yart,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=885702a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,2025-04-11 20:30:00.0,2025-04-11 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,20:30,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,77
Biblioajedrez,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=37340defdf5e1910VgnVCM2000001f4a900aRCRD,28024,2024-09-30 18:00:00.0,2025-05-26 23:59:00.0,40.397074625115906,-3.7664885474841556,CALLE GRANJA DE TORREHERMOSA 1,18:00,"{'organization-name': 'Biblioteca Pública Municipal Ángel González (Latina)', 'accesibility': '1,6'}",1,78
"Bienvenidos a la radio, ¡viva el teatro!",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=da560c3d9a405910VgnVCM1000001d4a900aRCRD,28045,2025-03-09 18:00:00.0,2025-03-09 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,18:00,"{'organization-name': 'Casa del Lector', 'accesibility': '3'}",1,79
Black sad women,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b24fa8c219315910VgnVCM2000001f4a900aRCRD,28022,2025-03-02 19:00:00.0,2025-03-02 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,19:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,80
Bodegones y Madrid,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a903ec7bdcf54910VgnVCM1000001d4a900aRCRD,28022,2025-02-01 00:00:00.0,2025-03-31 23:59:00.0,40.446826729909155,-3.5727382893523254,CALLE FEBRERO 4,,"{'organization-name': 'Centro Cultural José Luis López Vázquez (San Blas - Canillejas)', 'accesibility': '2'}",1,81
Brigitte Vasallo: Queixa Roma o Muerte,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4882dd1dc0e1910VgnVCM1000001d4a900aRCRD,28015,2025-05-29 20:30:00.0,2025-05-29 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,20:30,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,82
Busca empleo utilizando internet. Madrid Aula Digital,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=371444afb09f2910VgnVCM1000001d4a900aRCRD,28053,2025-03-25 17:00:00.0,2025-03-26 23:59:00.0,40.3735856436473,-3.6602546064905397,AVENIDA GLORIETAS 19,17:00,"{'organization-name': 'Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)', 'accesibility': '1,6'}",1,83
Cabaret ovejuno,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb94582a56f54910VgnVCM1000001d4a900aRCRD,28022,2025-02-23 12:00:00.0,2025-02-23 23:59:00.0,40.4366557020283,-3.6113517282299217,CALLE ALIAGA 5,12:00,"{'organization-name': 'Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas)', 'accesibility': '1'}",1,84
CAFÉ QUIJANO,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3254250baf992910VgnVCM1000001d4a900aRCRD,28012,2025-03-29 20:00:00.0,2025-03-29 23:59:00.0,40.40596936645757,-3.698589986849812,RONDA ATOCHA 35,20:00,"{'organization-name': 'Teatro Circo Price', 'accesibility': '1'}",1,85
Caminito del Rey,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=beb0f8fe03394910VgnVCM2000001f4a900aRCRD,28004,2025-02-27 19:00:00.0,2025-02-27 23:59:00.0,40.426642215368176,-3.699722994908341,CALLE BARCELO 4,19:00,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}",1,86
Camino de Santiago,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=db5459067b1de810VgnVCM1000001d4a900aRCRD,,2025-03-19 10:00:00.0,2025-03-19 23:59:00.0,,,,10:00,,1,87
Campamento de carnaval y fiestas del mundo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c61c239147bd4910VgnVCM2000001f4a900aRCRD,28028,2025-02-28 00:00:00.0,2025-03-03 23:59:00.0,40.437285997697046,-3.6670202290755864,CALLE BOSTON 3,,"{'organization-name': 'Colegio Público Guindalera', 'accesibility': '0'}",1,88
Campamento urbano de Semana Santa 2025 en Barajas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=900c380b5b725910VgnVCM1000001d4a900aRCRD,28042,2025-04-11 00:00:00.0,2025-04-21 23:59:00.0,40.458947463149386,-3.5847918554675733,CALLE BERGANTIN 13,,"{'organization-name': 'Colegio Público Ciudad de Guadalajara', 'accesibility': '0'}",1,89
Campamento urbano de Semana Santa. Distrito Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63144a9ad0e15910VgnVCM2000001f4a900aRCRD,28007,2025-04-11 09:00:00.0,2025-04-21 23:59:00.0,40.41586394930115,-3.665205626185569,CALLE JUAN ESPLANDIU 2,09:00,"{'organization-name': 'Colegio Público Ciudad de Roma', 'accesibility': '0'}",1,90
Campamento urbano Semana Santa 2025. Distrito de Moratalaz,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=40d76b2e8b815910VgnVCM2000001f4a900aRCRD,28030,2025-04-11 00:00:00.0,2025-04-21 23:59:00.0,40.407386072133015,-3.6573909677766716,AVENIDA MORATALAZ 51,,"{'organization-name': 'Colegio Público Regimiento Inmemorial del Rey', 'accesibility': '0'}",1,91
Campamentos urbanos Días sin cole. Distrito San Blas - Canillejas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7859110d84384910VgnVCM2000001f4a900aRCRD,28022,2025-02-28 00:00:00.0,2025-03-03 23:59:00.0,40.43333782278732,-3.6120521748962555,AVENIDA CANILLEJAS A VICALVARO 56,,"{'organization-name': 'Colegio Público Alberto Alcocer', 'accesibility': '0'}",1,92
Canciones de oro 'Al natural',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f733ae4ac06b4910VgnVCM1000001d4a900aRCRD,28030,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.40610655994401,-3.646521482592748,AVENIDA MORATALAZ 130,19:00,"{'organization-name': 'Centro Cultural el Torito (Moratalaz)', 'accesibility': '1'}",1,93
Canta Rash,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=806391bed4ff4910VgnVCM1000001d4a900aRCRD,28007,2025-03-15 19:00:00.0,2025-03-15 23:59:00.0,40.397021560779024,-3.6738766514153163,CALLE LUIS PEIDRO 2,19:00,"{'organization-name': 'Centro Cultural Las Californias (Retiro)', 'accesibility': '1'}",1,94
Caperucita camina sola,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1166d242f8884910VgnVCM2000001f4a900aRCRD,,2025-02-20 00:00:00.0,2025-03-09 23:59:00.0,,,,,,1,95
Carmen Martín Gaite y el collage: un diario en libertad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=72ee253fbe9f4910VgnVCM1000001d4a900aRCRD,28045,2025-03-18 00:00:00.0,2025-06-30 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,,"{'organization-name': 'Casa del Lector', 'accesibility': '3'}",1,96
Carnaval en familia. Espectáculo familiar. Carnaval en la pista de circo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d22157fd8e15910VgnVCM1000001d4a900aRCRD,28042,2025-03-01 12:30:00.0,2025-03-01 23:59:00.0,40.47324881250678,-3.5784908616003723,CALLE BOTICA 7,12:30,"{'organization-name': 'Centro Cultural - Centro Socio Cultural Villa de Barajas', 'accesibility': '1,5,6'}",1,97
Carnaval en la granja,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e549407e6a294910VgnVCM1000001d4a900aRCRD,28028,2025-02-28 18:00:00.0,2025-02-28 23:59:00.0,40.43200001609297,-3.670904677285496,AVENIDA TOREROS 5,18:00,"{'organization-name': 'Centro Cultural Buenavista (Salamanca)', 'accesibility': '1,5'}",1,98
Carnaval en la pista de circo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a18b723be725910VgnVCM1000001d4a900aRCRD,28021,2025-03-07 18:00:00.0,2025-03-07 23:59:00.0,40.350886994103284,-3.6914981254409645,CALLE MARIA MARTINEZ OVIOL 12,18:00,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}",1,99
Carnaval en Matadero,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38950d5a68815910VgnVCM2000001f4a900aRCRD,28045,2025-03-01 10:30:00.0,2025-03-01 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,10:30,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}",1,100
Carnaval pirata,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdbbdc1e00af4910VgnVCM2000001f4a900aRCRD,28031,2025-03-04 18:00:00.0,2025-03-04 23:59:00.0,40.37790196240434,-3.6227296605039516,CALLE MONTE AYA 12,18:00,"{'organization-name': 'Biblioteca Pública Municipal Gerardo Diego (Villa de Vallecas)', 'accesibility': '1,6'}",1,101
"Carnaval, carnaval",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e63bbfeae15910VgnVCM2000001f4a900aRCRD,28039,2025-02-25 17:30:00.0,2025-02-25 23:59:00.0,40.45749513485957,-3.710539712535917,CALLE FRANCOS RODRIGUEZ 67,17:30,"{'organization-name': 'Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán)', 'accesibility': '1,6'}",1,102
Carta a mi madre para mi hijo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffb1ef6c9c305910VgnVCM2000001f4a900aRCRD,28022,2025-03-15 19:40:00.0,2025-03-15 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,19:40,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,103
"Casa de Campo, historia de un paisaje",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a189ad71d9f92910VgnVCM1000001d4a900aRCRD,28011,2025-03-23 11:00:00.0,2025-03-23 23:59:00.0,40.41789950036311,-3.7309390858931137,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,11:00,"{'organization-name': 'Centro de Información y Educación Ambiental de Casa de Campo', 'accesibility': '1'}",1,104
Casa de muñecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=03ed3ed1be9f1910VgnVCM2000001f4a900aRCRD,28001,2025-05-16 00:00:00.0,2025-06-22 23:59:00.0,40.4249721516942,-3.689948085098791,PLAZA COLON 4,,"{'organization-name': 'Fernán Gómez Centro Cultural de la Villa', 'accesibility': '1,6'}",1,105
Celebración del Día de Andalucía en Hortaleza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b92cd15c0bfe4910VgnVCM2000001f4a900aRCRD,28033,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.47682410775741,-3.6420497457238,CALLE SANTA VIRGILIA 15,19:00,"{'organization-name': 'Centro Cultural Hortaleza', 'accesibility': '1'}",1,106
Celeste,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=020d727228cb4910VgnVCM1000001d4a900aRCRD,28009,2025-04-13 18:00:00.0,2025-04-13 23:59:00.0,40.41906571939961,-3.684053112760816,PASEO COLOMBIA 1,18:00,"{'organization-name': 'Centro Cultural Casa de Vacas (Retiro)', 'accesibility': '1'}",1,107
Centro de Interpretación del Paisaje de la Luz,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=842dc5eb8e915810VgnVCM1000001d4a900aRCRD,28014,2022-12-14 00:00:00.0,2026-01-14 23:59:00.0,40.419011767401095,-3.692206111679657,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}",1,108
Century Rock,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e451a8c219315910VgnVCM2000001f4a900aRCRD,28022,2025-03-02 12:00:00.0,2025-03-02 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,12:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,109
Cézanne + Una visita al Louvre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab5464926f415910VgnVCM1000001d4a900aRCRD,28045,2025-03-25 20:00:00.0,2025-03-25 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,20:00,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,110
Charla informativa autobiográfica sobre el ictus,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4050206c8e815910VgnVCM1000001d4a900aRCRD,28037,2025-04-04 19:15:00.0,2025-04-04 23:59:00.0,40.420231627534996,-3.6218113860909074,CALLE SAN ROMAN DEL VALLE 8,19:15,"{'organization-name': 'Biblioteca Pública Municipal San Blas (San Blas-Canillejas)', 'accesibility': '1,6'}",1,111
Charla `Autocuidado en el Duelo´. Proyecto de Prevención de Duelo Complicado / Comunidades Compasivas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ff2453ce5725910VgnVCM1000001d4a900aRCRD,28021,2025-03-13 18:00:00.0,2025-03-13 23:59:00.0,40.3347558542528,-3.7008037217338274,ACCESO COLONIA MARCONI 4,18:00,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}",1,112
Charla `Gratitud por lo Vivido´. Proyecto de Prevención de Duelo Complicado / Comunidades Compasivas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48226f16e4315910VgnVCM2000001f4a900aRCRD,28041,2025-03-11 11:00:00.0,2025-03-11 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,11:00,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,113
Charlas de azucarillo - Vicalvaro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=715a8dca45bb4910VgnVCM1000001d4a900aRCRD,28032,2025-03-30 19:00:00.0,2025-03-31 00:59:00.0,40.399832138328044,-3.6212720265227873,BULEVAR INDALECIO PRIETO 21,19:00,"{'organization-name': 'Centro Cultural Valdebernardo (Vicálvaro)', 'accesibility': '2'}",1,114
Chatines: club de lectura infantil,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=146e23279fad4910VgnVCM1000001d4a900aRCRD,28036,2025-02-27 17:30:00.0,2025-06-19 23:59:00.0,40.467453379213175,-3.6846112774442705,CALLE MANUEL FERRERO 1,17:30,"{'organization-name': 'Biblioteca Pública Municipal Dámaso Alonso (Chamartín)', 'accesibility': '1,6'}",1,115
Chirigota: `Los Soñadores´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5d1399dafbd4910VgnVCM1000001d4a900aRCRD,28041,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,19:00,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,116
Chocolatada y concierto familiar,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4e0fcf4aade4910VgnVCM2000001f4a900aRCRD,,2025-02-27 19:45:00.0,2025-02-27 23:59:00.0,,,,19:45,,1,117
Chup-Chup,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4cc2c84ecd15910VgnVCM2000001f4a900aRCRD,28022,2025-03-01 19:00:00.0,2025-03-01 23:59:00.0,40.446826729909155,-3.5727382893523254,CALLE FEBRERO 4,19:00,"{'organization-name': 'Centro Cultural José Luis López Vázquez (San Blas - Canillejas)', 'accesibility': '2'}",1,118
Ciclo cine clásico. Con faldas y a lo loco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e1d36c13e315910VgnVCM1000001d4a900aRCRD,28031,2025-03-28 19:00:00.0,2025-03-28 23:59:00.0,40.37959032098656,-3.62310875744905,CALLE MANUEL VELEZ 10,19:00,"{'organization-name': 'Centro Sociocultural Francisco Fatou (Villa de Vallecas)', 'accesibility': '1'}",1,119
